Species,Sunrise,spray,Sunset,DewPoint,AvgSpeed,Tmin,SeaLevel,Tmax,Cool,StnPressure,WetBulb,ResultSpeed,Tavg,ResultDir,PrecipTotal,CodeSum,Depart,SnowFall,Depth,Heat,WnvPresent
1,-1.0,0,-1.0,50.0,7.8,57.0,30.04,76.0,2.0,29.4,57.0,6.0,67.0,5.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,50.0,7.8,57.0,30.04,76.0,2.0,29.4,57.0,6.0,67.0,5.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,416.0,0,1928.0,51.0,7.9,56.0,30.05,78.0,2.0,29.34,57.0,6.6,67.0,6.0,0.0,0.0,-1.0,0.0,0.0,0.0,1
2,416.0,0,1928.0,51.0,7.9,56.0,30.05,78.0,2.0,29.34,57.0,6.6,67.0,6.0,0.0,0.0,-1.0,0.0,0.0,0.0,1
1,-1.0,0,-1.0,50.0,7.8,57.0,30.04,76.0,2.0,29.4,57.0,6.0,67.0,5.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,50.0,7.8,57.0,30.04,76.0,2.0,29.4,57.0,6.0,67.0,5.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,416.0,0,1928.0,51.0,7.9,56.0,30.05,78.0,2.0,29.34,57.0,6.6,67.0,6.0,0.0,0.0,-1.0,0.0,0.0,0.0,1
2,-1.0,0,-1.0,50.0,7.8,57.0,30.04,76.0,2.0,29.4,57.0,6.0,67.0,5.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1
1,416.0,0,1928.0,51.0,7.9,56.0,30.05,78.0,2.0,29.34,57.0,6.6,67.0,6.0,0.0,0.0,-1.0,0.0,0.0,0.0,1
2,416.0,0,1928.0,51.0,7.9,56.0,30.05,78.0,2.0,29.34,57.0,6.6,67.0,6.0,0.0,0.0,-1.0,0.0,0.0,0.0,1
1,416.0,0,1928.0,51.0,7.9,56.0,30.05,78.0,2.0,29.34,57.0,6.6,67.0,6.0,0.0,0.0,-1.0,0.0,0.0,0.0,1
2,416.0,0,1928.0,51.0,7.9,56.0,30.05,78.0,2.0,29.34,57.0,6.6,67.0,6.0,0.0,0.0,-1.0,0.0,0.0,0.0,1
2,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
1,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
1,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
2,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
2,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
1,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
1,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
2,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
1,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
2,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
1,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
1,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
2,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
1,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
2,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
1,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
1,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
2,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
1,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
1,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
1,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
1,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
2,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
2,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
2,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
2,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
2,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
2,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
2,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
2,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
1,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
2,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
1,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
2,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
1,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
1,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
2,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
1,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
2,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
1,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
1,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
2,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
1,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,63.0,9.6,70.0,30.04,85.0,13.0,29.39,67.0,7.6,78.0,19.0,0.11,8.0,-1.0,-1.0,-1.0,0.0,1
1,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
2,416.0,0,1930.0,65.0,9.5,68.0,30.04,82.0,10.0,29.34,68.0,7.4,75.0,19.0,0.79,19.0,5.0,-1.0,0.0,0.0,1
1,418.0,0,1931.0,67.0,7.2,64.0,29.73,90.0,12.0,29.01,70.0,7.2,77.0,29.0,0.92,14.0,6.0,-1.0,0.0,0.0,1
2,418.0,0,1931.0,67.0,7.2,64.0,29.73,90.0,12.0,29.01,70.0,7.2,77.0,29.0,0.92,14.0,6.0,-1.0,0.0,0.0,1
1,-1.0,0,-1.0,65.0,6.8,66.0,29.71,91.0,14.0,29.08,69.0,6.1,79.0,29.0,0.59,30.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,65.0,6.8,66.0,29.71,91.0,14.0,29.08,69.0,6.1,79.0,29.0,0.59,30.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,65.0,6.8,66.0,29.71,91.0,14.0,29.08,69.0,6.1,79.0,29.0,0.59,30.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,65.0,6.8,66.0,29.71,91.0,14.0,29.08,69.0,6.1,79.0,29.0,0.59,30.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,65.0,6.8,66.0,29.71,91.0,14.0,29.08,69.0,6.1,79.0,29.0,0.59,30.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,65.0,6.8,66.0,29.71,91.0,14.0,29.08,69.0,6.1,79.0,29.0,0.59,30.0,-1.0,-1.0,-1.0,0.0,1
1,418.0,0,1931.0,67.0,7.2,64.0,29.73,90.0,12.0,29.01,70.0,7.2,77.0,29.0,0.92,14.0,6.0,-1.0,0.0,0.0,1
2,418.0,0,1931.0,67.0,7.2,64.0,29.73,90.0,12.0,29.01,70.0,7.2,77.0,29.0,0.92,14.0,6.0,-1.0,0.0,0.0,1
1,418.0,0,1931.0,67.0,7.2,64.0,29.73,90.0,12.0,29.01,70.0,7.2,77.0,29.0,0.92,14.0,6.0,-1.0,0.0,0.0,1
2,418.0,0,1931.0,67.0,7.2,64.0,29.73,90.0,12.0,29.01,70.0,7.2,77.0,29.0,0.92,14.0,6.0,-1.0,0.0,0.0,1
1,-1.0,0,-1.0,65.0,6.8,66.0,29.71,91.0,14.0,29.08,69.0,6.1,79.0,29.0,0.59,30.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,65.0,6.8,66.0,29.71,91.0,14.0,29.08,69.0,6.1,79.0,29.0,0.59,30.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,65.0,6.8,66.0,29.71,91.0,14.0,29.08,69.0,6.1,79.0,29.0,0.59,30.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,65.0,6.8,66.0,29.71,91.0,14.0,29.08,69.0,6.1,79.0,29.0,0.59,30.0,-1.0,-1.0,-1.0,0.0,1
1,418.0,0,1931.0,67.0,7.2,64.0,29.73,90.0,12.0,29.01,70.0,7.2,77.0,29.0,0.92,14.0,6.0,-1.0,0.0,0.0,1
1,418.0,0,1931.0,67.0,7.2,64.0,29.73,90.0,12.0,29.01,70.0,7.2,77.0,29.0,0.92,14.0,6.0,-1.0,0.0,0.0,1
2,418.0,0,1931.0,67.0,7.2,64.0,29.73,90.0,12.0,29.01,70.0,7.2,77.0,29.0,0.92,14.0,6.0,-1.0,0.0,0.0,1
1,-1.0,0,-1.0,65.0,6.8,66.0,29.71,91.0,14.0,29.08,69.0,6.1,79.0,29.0,0.59,30.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,65.0,6.8,66.0,29.71,91.0,14.0,29.08,69.0,6.1,79.0,29.0,0.59,30.0,-1.0,-1.0,-1.0,0.0,1
2,418.0,0,1931.0,67.0,7.2,64.0,29.73,90.0,12.0,29.01,70.0,7.2,77.0,29.0,0.92,14.0,6.0,-1.0,0.0,0.0,1
1,418.0,0,1931.0,67.0,7.2,64.0,29.73,90.0,12.0,29.01,70.0,7.2,77.0,29.0,0.92,14.0,6.0,-1.0,0.0,0.0,1
2,418.0,0,1931.0,67.0,7.2,64.0,29.73,90.0,12.0,29.01,70.0,7.2,77.0,29.0,0.92,14.0,6.0,-1.0,0.0,0.0,1
1,418.0,0,1931.0,67.0,7.2,64.0,29.73,90.0,12.0,29.01,70.0,7.2,77.0,29.0,0.92,14.0,6.0,-1.0,0.0,0.0,1
1,418.0,0,1931.0,67.0,7.2,64.0,29.73,90.0,12.0,29.01,70.0,7.2,77.0,29.0,0.92,14.0,6.0,-1.0,0.0,0.0,1
2,418.0,0,1931.0,67.0,7.2,64.0,29.73,90.0,12.0,29.01,70.0,7.2,77.0,29.0,0.92,14.0,6.0,-1.0,0.0,0.0,1
1,-1.0,0,-1.0,65.0,6.8,66.0,29.71,91.0,14.0,29.08,69.0,6.1,79.0,29.0,0.59,30.0,-1.0,-1.0,-1.0,0.0,1
1,-1.0,0,-1.0,65.0,6.8,66.0,29.71,91.0,14.0,29.08,69.0,6.1,79.0,29.0,0.59,30.0,-1.0,-1.0,-1.0,0.0,1
2,-1.0,0,-1.0,65.0,6.8,66.0,29.71,91.0,14.0,29.08,69.0,6.1,79.0,29.0,0.59,30.0,-1.0,-1.0,-1.0,0.0,1
1,418.0,0,1931.0,67.0,7.2,64.0,29.73,90.0,12.0,29.01,70.0,7.2,77.0,29.0,0.92,14.0,6.0,-1.0,0.0,0.0,1
2,418.0,0,1931.0,67.0,7.2,64.0,29.73,90.0,12.0,29.01,70.0,7.2,77.0,29.0,0.92,14.0,6.0,-1.0,0.0,0.0,1
1,418.0,0,1931.0,67.0,7.2,64.0,29.73,90.0,12.0,29.01,70.0,7.2,77.0,29.0,0.92,14.0,6.0,-1.0,0.0,0.0,1
