Species,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,spray,WnvPresent
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
2,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
3,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,0,1
2,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,0,1
3,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,0,1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
3,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
1,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,1,1
2,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,1,1
3,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,1,1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
2,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,-1
3,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
2,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
3,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
1,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,1,-1
3,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,1,-1
1,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,0,1
1,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,0,1
3,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,0,1
3,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,0,1
1,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,0,-1
3,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,0,1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
3,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,-1
1,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,1,1
2,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,1,1
1,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,0,1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
2,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
3,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,-1
1,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,1,1
3,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,1,1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
2,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
3,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
3,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
2,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,-1
3,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
2,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,0,1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
2,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,-1
3,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,-1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
2,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
2,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
3,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
3,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
3,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,-1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
2,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
3,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,0,1
3,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,0,1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,-1
2,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
3,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
2,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
3,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
2,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
3,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
3,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
3,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
3,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
3,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
1,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,1,-1
2,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,1,-1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
2,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
3,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
1,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,0,1
2,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,0,1
3,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,0,1
1,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,0,1
1,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,0,1
1,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,0,1
1,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,0,1
1,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,0,1
1,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,0,-1
2,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,0,1
3,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,0,1
3,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,0,-1
3,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,0,-1
3,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,0,1
3,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,0,1
3,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,0,1
3,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,0,1
4,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,0,1
1,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,0,1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
3,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,0,1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
2,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
3,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,-1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,-1
2,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
3,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
3,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
1,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,1,1
2,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,1,1
3,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,1,-1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
3,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
1,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,0,1
3,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,0,-1
3,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,0,1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,-1
1,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,0,1
3,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,0,1
3,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,0,-1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,-1
3,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,-1
1,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,0,1
3,78.0,68.0,73.0,2.0,67.0,69.0,0.0,8.0,506.0,1843.0,5.0,0.0,0.0,0.23,29.36,30.05,1.5,23.0,7.0,0,1
1,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
3,78.0,67.0,73.0,-1.0,66.0,68.0,0.0,8.0,-1.0,-1.0,5.0,-1.0,-1.0,0.36,29.42,30.05,2.5,24.0,7.0,1,1
1,89.0,66.0,78.0,8.0,64.0,69.0,0.0,13.0,514.0,1832.0,30.0,0.0,0.0,0.0,29.29,30.01,3.9,10.0,4.7,1,1
2,89.0,66.0,78.0,8.0,64.0,69.0,0.0,13.0,514.0,1832.0,30.0,0.0,0.0,0.0,29.29,30.01,3.9,10.0,4.7,1,1
3,89.0,66.0,78.0,8.0,64.0,69.0,0.0,13.0,514.0,1832.0,30.0,0.0,0.0,0.0,29.29,30.01,3.9,10.0,4.7,1,-1
3,87.0,69.0,78.0,-1.0,65.0,69.0,0.0,13.0,-1.0,-1.0,43.0,-1.0,-1.0,0.0,29.36,30.0,4.2,10.0,4.6,1,1
1,87.0,69.0,78.0,-1.0,65.0,69.0,0.0,13.0,-1.0,-1.0,43.0,-1.0,-1.0,0.0,29.36,30.0,4.2,10.0,4.6,1,1
3,87.0,69.0,78.0,-1.0,65.0,69.0,0.0,13.0,-1.0,-1.0,43.0,-1.0,-1.0,0.0,29.36,30.0,4.2,10.0,4.6,1,1
1,87.0,69.0,78.0,-1.0,65.0,69.0,0.0,13.0,-1.0,-1.0,43.0,-1.0,-1.0,0.0,29.36,30.0,4.2,10.0,4.6,1,1
2,87.0,69.0,78.0,-1.0,65.0,69.0,0.0,13.0,-1.0,-1.0,43.0,-1.0,-1.0,0.0,29.36,30.0,4.2,10.0,4.6,1,1
3,87.0,69.0,78.0,-1.0,65.0,69.0,0.0,13.0,-1.0,-1.0,43.0,-1.0,-1.0,0.0,29.36,30.0,4.2,10.0,4.6,1,1
1,87.0,69.0,78.0,-1.0,65.0,69.0,0.0,13.0,-1.0,-1.0,43.0,-1.0,-1.0,0.0,29.36,30.0,4.2,10.0,4.6,1,1
1,87.0,69.0,78.0,-1.0,65.0,69.0,0.0,13.0,-1.0,-1.0,43.0,-1.0,-1.0,0.0,29.36,30.0,4.2,10.0,4.6,1,-1
1,87.0,69.0,78.0,-1.0,65.0,69.0,0.0,13.0,-1.0,-1.0,43.0,-1.0,-1.0,0.0,29.36,30.0,4.2,10.0,4.6,1,1
3,87.0,69.0,78.0,-1.0,65.0,69.0,0.0,13.0,-1.0,-1.0,43.0,-1.0,-1.0,0.0,29.36,30.0,4.2,10.0,4.6,1,1
1,89.0,66.0,78.0,8.0,64.0,69.0,0.0,13.0,514.0,1832.0,30.0,0.0,0.0,0.0,29.29,30.01,3.9,10.0,4.7,0,1
3,89.0,66.0,78.0,8.0,64.0,69.0,0.0,13.0,514.0,1832.0,30.0,0.0,0.0,0.0,29.29,30.01,3.9,10.0,4.7,0,1
1,89.0,66.0,78.0,8.0,64.0,69.0,0.0,13.0,514.0,1832.0,30.0,0.0,0.0,0.0,29.29,30.01,3.9,10.0,4.7,1,1
2,89.0,66.0,78.0,8.0,64.0,69.0,0.0,13.0,514.0,1832.0,30.0,0.0,0.0,0.0,29.29,30.01,3.9,10.0,4.7,1,1
3,89.0,66.0,78.0,8.0,64.0,69.0,0.0,13.0,514.0,1832.0,30.0,0.0,0.0,0.0,29.29,30.01,3.9,10.0,4.7,1,-1
1,87.0,69.0,78.0,-1.0,65.0,69.0,0.0,13.0,-1.0,-1.0,43.0,-1.0,-1.0,0.0,29.36,30.0,4.2,10.0,4.6,1,-1
3,87.0,69.0,78.0,-1.0,65.0,69.0,0.0,13.0,-1.0,-1.0,43.0,-1.0,-1.0,0.0,29.36,30.0,4.2,10.0,4.6,1,-1
1,87.0,69.0,78.0,-1.0,65.0,69.0,0.0,13.0,-1.0,-1.0,43.0,-1.0,-1.0,0.0,29.36,30.0,4.2,10.0,4.6,1,-1
1,87.0,69.0,78.0,-1.0,65.0,69.0,0.0,13.0,-1.0,-1.0,43.0,-1.0,-1.0,0.0,29.36,30.0,4.2,10.0,4.6,1,-1
3,87.0,69.0,78.0,-1.0,65.0,69.0,0.0,13.0,-1.0,-1.0,43.0,-1.0,-1.0,0.0,29.36,30.0,4.2,10.0,4.6,1,1
