@relation outtrain-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute Species numeric
@attribute Tmax numeric
@attribute Tmin numeric
@attribute Tavg numeric
@attribute Depart numeric
@attribute DewPoint numeric
@attribute WetBulb numeric
@attribute Heat numeric
@attribute Cool numeric
@attribute Sunrise numeric
@attribute Sunset numeric
@attribute CodeSum numeric
@attribute Depth numeric
@attribute Water1 numeric
@attribute SnowFall numeric
@attribute PrecipTotal numeric
@attribute StnPressure numeric
@attribute SeaLevel numeric
@attribute ResultSpeed numeric
@attribute ResultDir numeric
@attribute AvgSpeed numeric
@attribute spray numeric
@attribute WnvPresent {0,1}

@data
2,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
1,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
2,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
1,62,48,55,-6,44,49,10,0,540,1748,0,0,-1,0,0,29.33,30.06,5.9,36,7,0,1
2,62,48,55,-6,44,49,10,0,540,1748,0,0,-1,0,0,29.33,30.06,5.9,36,7,0,0
3,62,48,55,-6,44,49,10,0,540,1748,0,0,-1,0,0,29.33,30.06,5.9,36,7,0,0
1,62,48,55,-6,44,49,10,0,540,1748,0,0,-1,0,0,29.33,30.06,5.9,36,7,0,0
1,62,48,55,-6,44,49,10,0,540,1748,0,0,-1,0,0,29.33,30.06,5.9,36,7,0,1
1,62,48,55,-6,44,49,10,0,540,1748,0,0,-1,0,0,29.33,30.06,5.9,36,7,0,0
1,62,48,55,-6,44,49,10,0,540,1748,0,0,-1,0,0,29.33,30.06,5.9,36,7,0,1
1,62,48,55,-6,44,49,10,0,540,1748,0,0,-1,0,0,29.33,30.06,5.9,36,7,0,0
2,62,48,55,-6,44,49,10,0,540,1748,0,0,-1,0,0,29.33,30.06,5.9,36,7,0,0
3,62,48,55,-6,44,49,10,0,540,1748,0,0,-1,0,0,29.33,30.06,5.9,36,7,0,0
1,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
1,62,48,55,-6,44,49,10,0,540,1748,0,0,-1,0,0,29.33,30.06,5.9,36,7,0,0
4,62,48,55,-6,44,49,10,0,540,1748,0,0,-1,0,0,29.33,30.06,5.9,36,7,0,0
1,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
1,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
3,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
1,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
1,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
2,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
1,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
2,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
2,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
1,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
2,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
1,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
1,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
2,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
2,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
1,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
1,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
2,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
1,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
1,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
2,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
1,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
1,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
1,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
2,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
1,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
1,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
3,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
4,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
1,62,48,55,-6,44,49,10,0,540,1748,0,0,-1,0,0,29.33,30.06,5.9,36,7,0,0
5,62,48,55,-6,44,49,10,0,540,1748,0,0,-1,0,0,29.33,30.06,5.9,36,7,0,0
1,62,48,55,-6,44,49,10,0,540,1748,0,0,-1,0,0,29.33,30.06,5.9,36,7,0,0
1,62,48,55,-6,44,49,10,0,540,1748,0,0,-1,0,0,29.33,30.06,5.9,36,7,0,0
1,62,48,55,-6,44,49,10,0,540,1748,0,0,-1,0,0,29.33,30.06,5.9,36,7,0,0
1,62,48,55,-6,44,49,10,0,540,1748,0,0,-1,0,0,29.33,30.06,5.9,36,7,0,0
1,62,48,55,-6,44,49,10,0,540,1748,0,0,-1,0,0,29.33,30.06,5.9,36,7,0,0
1,62,48,55,-6,44,49,10,0,540,1748,0,0,-1,0,0,29.33,30.06,5.9,36,7,0,0
2,62,48,55,-6,44,49,10,0,540,1748,0,0,-1,0,0,29.33,30.06,5.9,36,7,0,0
2,62,48,55,-6,44,49,10,0,540,1748,0,0,-1,0,0,29.33,30.06,5.9,36,7,0,0
2,62,48,55,-6,44,49,10,0,540,1748,0,0,-1,0,0,29.33,30.06,5.9,36,7,0,0
2,62,48,55,-6,44,49,10,0,540,1748,0,0,-1,0,0,29.33,30.06,5.9,36,7,0,0
1,62,48,55,-6,44,49,10,0,540,1748,0,0,-1,0,0,29.33,30.06,5.9,36,7,0,0
2,62,48,55,-6,44,49,10,0,540,1748,0,0,-1,0,0,29.33,30.06,5.9,36,7,0,0
3,62,48,55,-6,44,49,10,0,540,1748,0,0,-1,0,0,29.33,30.06,5.9,36,7,0,0
1,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
2,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
1,62,48,55,-6,44,49,10,0,540,1748,0,0,-1,0,0,29.33,30.06,5.9,36,7,0,1
2,62,48,55,-6,44,49,10,0,540,1748,0,0,-1,0,0,29.33,30.06,5.9,36,7,0,0
1,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
1,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
2,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
2,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
3,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
1,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
1,62,48,55,-6,44,49,10,0,540,1748,0,0,-1,0,0,29.33,30.06,5.9,36,7,0,0
2,62,48,55,-6,44,49,10,0,540,1748,0,0,-1,0,0,29.33,30.06,5.9,36,7,0,0
1,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
3,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
1,62,48,55,-6,44,49,10,0,540,1748,0,0,-1,0,0,29.33,30.06,5.9,36,7,0,0
1,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
1,62,48,55,-6,44,49,10,0,540,1748,0,0,-1,0,0,29.33,30.06,5.9,36,7,0,0
2,62,48,55,-6,44,49,10,0,540,1748,0,0,-1,0,0,29.33,30.06,5.9,36,7,0,0
1,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
1,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
3,62,48,55,-1,46,51,10,0,-1,-1,5,-1,-1,-1,0.02,29.38,30.05,4.1,36,6.4,0,0
2,57,45,51,-8,41,47,14,0,547,1735,5,0,-1,0,0.09,29.32,30.01,14.6,34,15,0,0
1,58,47,53,-1,42,47,12,0,-1,-1,5,-1,-1,-1,0.17,29.37,30,15.4,34,16.3,0,0
2,58,47,53,-1,42,47,12,0,-1,-1,5,-1,-1,-1,0.17,29.37,30,15.4,34,16.3,0,0
1,58,47,53,-1,42,47,12,0,-1,-1,5,-1,-1,-1,0.17,29.37,30,15.4,34,16.3,0,0
1,57,45,51,-8,41,47,14,0,547,1735,5,0,-1,0,0.09,29.32,30.01,14.6,34,15,0,0
1,58,47,53,-1,42,47,12,0,-1,-1,5,-1,-1,-1,0.17,29.37,30,15.4,34,16.3,0,0
2,58,47,53,-1,42,47,12,0,-1,-1,5,-1,-1,-1,0.17,29.37,30,15.4,34,16.3,0,0
3,58,47,53,-1,42,47,12,0,-1,-1,5,-1,-1,-1,0.17,29.37,30,15.4,34,16.3,0,0
2,58,47,53,-1,42,47,12,0,-1,-1,5,-1,-1,-1,0.17,29.37,30,15.4,34,16.3,0,0
1,57,45,51,-8,41,47,14,0,547,1735,5,0,-1,0,0.09,29.32,30.01,14.6,34,15,0,0
2,57,45,51,-8,41,47,14,0,547,1735,5,0,-1,0,0.09,29.32,30.01,14.6,34,15,0,0
4,57,45,51,-8,41,47,14,0,547,1735,5,0,-1,0,0.09,29.32,30.01,14.6,34,15,0,0
1,57,45,51,-8,41,47,14,0,547,1735,5,0,-1,0,0.09,29.32,30.01,14.6,34,15,0,0
2,57,45,51,-8,41,47,14,0,547,1735,5,0,-1,0,0.09,29.32,30.01,14.6,34,15,0,0
2,57,45,51,-8,41,47,14,0,547,1735,5,0,-1,0,0.09,29.32,30.01,14.6,34,15,0,0
1,57,45,51,-8,41,47,14,0,547,1735,5,0,-1,0,0.09,29.32,30.01,14.6,34,15,0,0
1,58,47,53,-1,42,47,12,0,-1,-1,5,-1,-1,-1,0.17,29.37,30,15.4,34,16.3,0,0
1,57,45,51,-8,41,47,14,0,547,1735,5,0,-1,0,0.09,29.32,30.01,14.6,34,15,0,0
2,57,45,51,-8,41,47,14,0,547,1735,5,0,-1,0,0.09,29.32,30.01,14.6,34,15,0,0
3,57,45,51,-8,41,47,14,0,547,1735,5,0,-1,0,0.09,29.32,30.01,14.6,34,15,0,0
1,57,45,51,-8,41,47,14,0,547,1735,5,0,-1,0,0.09,29.32,30.01,14.6,34,15,0,0
1,58,47,53,-1,42,47,12,0,-1,-1,5,-1,-1,-1,0.17,29.37,30,15.4,34,16.3,0,0
1,58,47,53,-1,42,47,12,0,-1,-1,5,-1,-1,-1,0.17,29.37,30,15.4,34,16.3,0,0
1,57,45,51,-8,41,47,14,0,547,1735,5,0,-1,0,0.09,29.32,30.01,14.6,34,15,0,0
1,58,47,53,-1,42,47,12,0,-1,-1,5,-1,-1,-1,0.17,29.37,30,15.4,34,16.3,0,0
3,58,47,53,-1,42,47,12,0,-1,-1,5,-1,-1,-1,0.17,29.37,30,15.4,34,16.3,0,0
1,58,47,53,-1,42,47,12,0,-1,-1,5,-1,-1,-1,0.17,29.37,30,15.4,34,16.3,0,0
1,58,47,53,-1,42,47,12,0,-1,-1,5,-1,-1,-1,0.17,29.37,30,15.4,34,16.3,0,0
1,58,47,53,-1,42,47,12,0,-1,-1,5,-1,-1,-1,0.17,29.37,30,15.4,34,16.3,0,0
2,58,47,53,-1,42,47,12,0,-1,-1,5,-1,-1,-1,0.17,29.37,30,15.4,34,16.3,0,0
2,58,47,53,-1,42,47,12,0,-1,-1,5,-1,-1,-1,0.17,29.37,30,15.4,34,16.3,0,0
1,58,47,53,-1,42,47,12,0,-1,-1,5,-1,-1,-1,0.17,29.37,30,15.4,34,16.3,0,0
1,58,47,53,-1,42,47,12,0,-1,-1,5,-1,-1,-1,0.17,29.37,30,15.4,34,16.3,0,0
2,58,47,53,-1,42,47,12,0,-1,-1,5,-1,-1,-1,0.17,29.37,30,15.4,34,16.3,0,0
1,58,47,53,-1,42,47,12,0,-1,-1,5,-1,-1,-1,0.17,29.37,30,15.4,34,16.3,0,0
1,58,47,53,-1,42,47,12,0,-1,-1,5,-1,-1,-1,0.17,29.37,30,15.4,34,16.3,0,0
1,58,47,53,-1,42,47,12,0,-1,-1,5,-1,-1,-1,0.17,29.37,30,15.4,34,16.3,0,0
1,57,45,51,-8,41,47,14,0,547,1735,5,0,-1,0,0.09,29.32,30.01,14.6,34,15,0,0
1,57,45,51,-8,41,47,14,0,547,1735,5,0,-1,0,0.09,29.32,30.01,14.6,34,15,0,0
1,57,45,51,-8,41,47,14,0,547,1735,5,0,-1,0,0.09,29.32,30.01,14.6,34,15,0,0
1,57,45,51,-8,41,47,14,0,547,1735,5,0,-1,0,0.09,29.32,30.01,14.6,34,15,0,0
1,57,45,51,-8,41,47,14,0,547,1735,5,0,-1,0,0.09,29.32,30.01,14.6,34,15,0,0
1,57,45,51,-8,41,47,14,0,547,1735,5,0,-1,0,0.09,29.32,30.01,14.6,34,15,0,0
2,57,45,51,-8,41,47,14,0,547,1735,5,0,-1,0,0.09,29.32,30.01,14.6,34,15,0,0
2,57,45,51,-8,41,47,14,0,547,1735,5,0,-1,0,0.09,29.32,30.01,14.6,34,15,0,0
2,57,45,51,-8,41,47,14,0,547,1735,5,0,-1,0,0.09,29.32,30.01,14.6,34,15,0,0
3,57,45,51,-8,41,47,14,0,547,1735,5,0,-1,0,0.09,29.32,30.01,14.6,34,15,0,0
1,57,45,51,-8,41,47,14,0,547,1735,5,0,-1,0,0.09,29.32,30.01,14.6,34,15,0,0
1,57,45,51,-8,41,47,14,0,547,1735,5,0,-1,0,0.09,29.32,30.01,14.6,34,15,0,0
2,57,45,51,-8,41,47,14,0,547,1735,5,0,-1,0,0.09,29.32,30.01,14.6,34,15,0,0
2,57,45,51,-8,41,47,14,0,547,1735,5,0,-1,0,0.09,29.32,30.01,14.6,34,15,0,0
1,58,47,53,-1,42,47,12,0,-1,-1,5,-1,-1,-1,0.17,29.37,30,15.4,34,16.3,0,0
2,58,47,53,-1,42,47,12,0,-1,-1,5,-1,-1,-1,0.17,29.37,30,15.4,34,16.3,0,0
1,57,45,51,-8,41,47,14,0,547,1735,5,0,-1,0,0.09,29.32,30.01,14.6,34,15,0,0
2,57,45,51,-8,41,47,14,0,547,1735,5,0,-1,0,0.09,29.32,30.01,14.6,34,15,0,0
2,58,47,53,-1,42,47,12,0,-1,-1,5,-1,-1,-1,0.17,29.37,30,15.4,34,16.3,0,0
2,58,47,53,-1,42,47,12,0,-1,-1,5,-1,-1,-1,0.17,29.37,30,15.4,34,16.3,0,0
1,57,45,51,-8,41,47,14,0,547,1735,5,0,-1,0,0.09,29.32,30.01,14.6,34,15,0,0
2,58,47,53,-1,42,47,12,0,-1,-1,5,-1,-1,-1,0.17,29.37,30,15.4,34,16.3,0,0
1,57,45,51,-8,41,47,14,0,547,1735,5,0,-1,0,0.09,29.32,30.01,14.6,34,15,0,0
2,57,45,51,-8,41,47,14,0,547,1735,5,0,-1,0,0.09,29.32,30.01,14.6,34,15,0,0
2,68,52,60,-6,45,52,5,0,417,1924,0,0,-1,0,-1,29.2,29.92,9.5,3,9.9,0,0
2,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
2,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
2,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
1,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
2,68,52,60,-6,45,52,5,0,417,1924,0,0,-1,0,-1,29.2,29.92,9.5,3,9.9,0,0
2,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
5,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
1,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
2,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
1,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
2,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
2,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
2,68,52,60,-6,45,52,5,0,417,1924,0,0,-1,0,-1,29.2,29.92,9.5,3,9.9,0,0
2,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
2,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
2,68,52,60,-6,45,52,5,0,417,1924,0,0,-1,0,-1,29.2,29.92,9.5,3,9.9,0,0
1,68,52,60,-6,45,52,5,0,417,1924,0,0,-1,0,-1,29.2,29.92,9.5,3,9.9,0,0
2,68,52,60,-6,45,52,5,0,417,1924,0,0,-1,0,-1,29.2,29.92,9.5,3,9.9,0,0
2,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
2,68,52,60,-6,45,52,5,0,417,1924,0,0,-1,0,-1,29.2,29.92,9.5,3,9.9,0,0
1,68,52,60,-6,45,52,5,0,417,1924,0,0,-1,0,-1,29.2,29.92,9.5,3,9.9,0,0
2,68,52,60,-6,45,52,5,0,417,1924,0,0,-1,0,-1,29.2,29.92,9.5,3,9.9,0,0
2,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
2,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
2,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
1,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
2,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
2,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
1,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
1,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
2,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
1,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
2,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
2,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
2,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
1,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
2,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
1,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
2,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
1,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
1,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
2,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
2,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
2,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
2,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
2,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
1,68,52,60,-6,45,52,5,0,417,1924,0,0,-1,0,-1,29.2,29.92,9.5,3,9.9,0,0
1,68,52,60,-6,45,52,5,0,417,1924,0,0,-1,0,-1,29.2,29.92,9.5,3,9.9,0,0
2,68,52,60,-6,45,52,5,0,417,1924,0,0,-1,0,-1,29.2,29.92,9.5,3,9.9,0,0
1,68,52,60,-6,45,52,5,0,417,1924,0,0,-1,0,-1,29.2,29.92,9.5,3,9.9,0,0
1,68,52,60,-6,45,52,5,0,417,1924,0,0,-1,0,-1,29.2,29.92,9.5,3,9.9,0,0
1,68,52,60,-6,45,52,5,0,417,1924,0,0,-1,0,-1,29.2,29.92,9.5,3,9.9,0,0
1,68,52,60,-6,45,52,5,0,417,1924,0,0,-1,0,-1,29.2,29.92,9.5,3,9.9,0,0
2,68,52,60,-6,45,52,5,0,417,1924,0,0,-1,0,-1,29.2,29.92,9.5,3,9.9,0,0
2,68,52,60,-6,45,52,5,0,417,1924,0,0,-1,0,-1,29.2,29.92,9.5,3,9.9,0,0
2,68,52,60,-6,45,52,5,0,417,1924,0,0,-1,0,-1,29.2,29.92,9.5,3,9.9,0,0
2,68,52,60,-6,45,52,5,0,417,1924,0,0,-1,0,-1,29.2,29.92,9.5,3,9.9,0,0
2,68,52,60,-6,45,52,5,0,417,1924,0,0,-1,0,-1,29.2,29.92,9.5,3,9.9,0,0
2,68,52,60,-6,45,52,5,0,417,1924,0,0,-1,0,-1,29.2,29.92,9.5,3,9.9,0,0
1,68,52,60,-6,45,52,5,0,417,1924,0,0,-1,0,-1,29.2,29.92,9.5,3,9.9,0,0
2,68,52,60,-6,45,52,5,0,417,1924,0,0,-1,0,-1,29.2,29.92,9.5,3,9.9,0,0
2,68,52,60,-6,45,52,5,0,417,1924,0,0,-1,0,-1,29.2,29.92,9.5,3,9.9,0,0
2,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
1,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
2,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
1,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
1,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
2,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
1,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
2,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
1,68,52,60,-6,45,52,5,0,417,1924,0,0,-1,0,-1,29.2,29.92,9.5,3,9.9,0,0
2,68,52,60,-6,45,52,5,0,417,1924,0,0,-1,0,-1,29.2,29.92,9.5,3,9.9,0,0
1,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
1,68,52,60,-6,45,52,5,0,417,1924,0,0,-1,0,-1,29.2,29.92,9.5,3,9.9,0,0
1,68,54,61,-1,44,52,4,0,-1,-1,0,-1,-1,-1,0,29.26,29.92,8.8,2,9.2,0,0
2,68,52,60,-6,45,52,5,0,417,1924,0,0,-1,0,-1,29.2,29.92,9.5,3,9.9,0,0
1,78,56,67,-1,51,57,0,2,416,1928,0,0,-1,0,0,29.34,30.05,6.6,6,7.9,0,0
1,78,56,67,-1,51,57,0,2,416,1928,0,0,-1,0,0,29.34,30.05,6.6,6,7.9,0,0
2,78,56,67,-1,51,57,0,2,416,1928,0,0,-1,0,0,29.34,30.05,6.6,6,7.9,0,0
2,78,56,67,-1,51,57,0,2,416,1928,0,0,-1,0,0,29.34,30.05,6.6,6,7.9,0,0
2,78,56,67,-1,51,57,0,2,416,1928,0,0,-1,0,0,29.34,30.05,6.6,6,7.9,0,0
2,78,56,67,-1,51,57,0,2,416,1928,0,0,-1,0,0,29.34,30.05,6.6,6,7.9,0,0
2,78,56,67,-1,51,57,0,2,416,1928,0,0,-1,0,0,29.34,30.05,6.6,6,7.9,0,0
2,78,56,67,-1,51,57,0,2,416,1928,0,0,-1,0,0,29.34,30.05,6.6,6,7.9,0,0
1,76,57,67,-1,50,57,0,2,-1,-1,0,-1,-1,-1,0,29.4,30.04,6,5,7.8,0,0
1,76,57,67,-1,50,57,0,2,-1,-1,0,-1,-1,-1,0,29.4,30.04,6,5,7.8,0,0
1,76,57,67,-1,50,57,0,2,-1,-1,0,-1,-1,-1,0,29.4,30.04,6,5,7.8,0,0
2,76,57,67,-1,50,57,0,2,-1,-1,0,-1,-1,-1,0,29.4,30.04,6,5,7.8,0,0
2,76,57,67,-1,50,57,0,2,-1,-1,0,-1,-1,-1,0,29.4,30.04,6,5,7.8,0,0
